	company.value	companyLabel.xml:lang	companyLabel.value	numEmployees.value	point.value
3370	http://www.wikidata.org/entity/Q10491354	en	EuroMaint	980	2020-01-01T00:00:00Z
3371	http://www.wikidata.org/entity/Q10846996	en	Elna	1737	2020-03-27T00:00:00Z
3372	http://www.wikidata.org/entity/Q11090151	en	Z-Group bus	561	2018-12-31T00:00:00Z
3373	http://www.wikidata.org/entity/Q11179646	en	Česká exportní banka	150	2018-01-01T00:00:00Z
3374	http://www.wikidata.org/entity/Q11179646	en	Česká exportní banka	156	2017-01-01T00:00:00Z
3375	http://www.wikidata.org/entity/Q11199031	en	FDK Energy	288	2015-03-31T00:00:00Z
3376	http://www.wikidata.org/entity/Q11228089	en	Bontonfilm	25	2017-01-01T00:00:00Z
3377	http://www.wikidata.org/entity/Q11234650	en	NEC Space Technologies	424	2022-03-01T00:00:00Z
3378	http://www.wikidata.org/entity/Q10677524	en	Standard Radio & Telefon AB	1800	1968-01-01T00:00:00Z
3379	http://www.wikidata.org/entity/Q10859460	en	AŽD Praha	1667	2014-01-01T00:00:00Z
3380	http://www.wikidata.org/entity/Q10859460	en	AŽD Praha	1815	2016-01-01T00:00:00Z
3381	http://www.wikidata.org/entity/Q10859460	en	AŽD Praha	2209	2020-01-01T00:00:00Z
3382	http://www.wikidata.org/entity/Q10859460	en	AŽD Praha	1683	2018-01-01T00:00:00Z
3383	http://www.wikidata.org/entity/Q10859460	en	AŽD Praha	1772	2015-01-01T00:00:00Z
3384	http://www.wikidata.org/entity/Q10859460	en	AŽD Praha	1722	2017-01-01T00:00:00Z
3385	http://www.wikidata.org/entity/Q10859460	en	AŽD Praha	1919	2019-01-01T00:00:00Z
3386	http://www.wikidata.org/entity/Q10915767	en	Taiwan High Speed Rail Corporation	4334	2016-12-31T00:00:00Z
3387	http://www.wikidata.org/entity/Q10915767	en	Taiwan High Speed Rail Corporation	4475	2018-01-01T00:00:00Z
3388	http://www.wikidata.org/entity/Q10915767	en	Taiwan High Speed Rail Corporation	4412	2017-01-01T00:00:00Z
3389	http://www.wikidata.org/entity/Q11089927	en	ČEPS	770	2019-01-01T00:00:00Z
3390	http://www.wikidata.org/entity/Q11089927	en	ČEPS	724	2018-01-01T00:00:00Z
3391	http://www.wikidata.org/entity/Q11089927	en	ČEPS	523	2016-12-31T00:00:00Z
3392	http://www.wikidata.org/entity/Q11089927	en	ČEPS	703	2017-01-01T00:00:00Z
3393	http://www.wikidata.org/entity/Q11089927	en	ČEPS	764	2020-01-01T00:00:00Z
3394	http://www.wikidata.org/entity/Q11199029	en	FDK Corporation	1840	2017-03-31T00:00:00Z
3395	http://www.wikidata.org/entity/Q11289916	en	Ecomic	67	2019-03-31T00:00:00Z
3396	http://www.wikidata.org/entity/Q11289916	en	Ecomic	160	2021-03-31T00:00:00Z
3397	http://www.wikidata.org/entity/Q10403901	en	Ajokki	215	1956-01-01T00:00:00Z
3398	http://www.wikidata.org/entity/Q10509721	en	Gränges	1600	2017-01-01T00:00:00Z
3399	http://www.wikidata.org/entity/Q10688875	en	Södra Cell Värö	350	2020-01-01T00:00:00Z
3400	http://www.wikidata.org/entity/Q10723976	en	Yxhult AB	140	2004-01-01T00:00:00Z
3401	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	246	2009-01-01T00:00:00Z
3402	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	61	2004-01-01T00:00:00Z
3403	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	27	2003-01-01T00:00:00Z
3404	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	581	2014-01-01T00:00:00Z
3405	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	91	2006-01-01T00:00:00Z
3406	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	729	2016-01-01T00:00:00Z
3407	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	1355	2019-01-01T00:00:00Z
3408	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	527	2013-01-01T00:00:00Z
3409	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	939	2017-01-01T00:00:00Z
3410	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	1048	2018-01-01T00:00:00Z
3411	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	629	2015-01-01T00:00:00Z
3412	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	145	2007-01-01T00:00:00Z
3413	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	73	2005-01-01T00:00:00Z
3414	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	421	2011-01-01T00:00:00Z
3415	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	15	2002-01-01T00:00:00Z
3416	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	463	2012-01-01T00:00:00Z
3417	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	202	2008-01-01T00:00:00Z
3418	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	365	2010-01-01T00:00:00Z
3419	http://www.wikidata.org/entity/Q10786832	en	Alza.cz	1736	2020-01-01T00:00:00Z
3420	http://www.wikidata.org/entity/Q10859497	en	BEST	404	2018-01-01T00:00:00Z
3421	http://www.wikidata.org/entity/Q10859497	en	BEST	431	2019-01-01T00:00:00Z
3422	http://www.wikidata.org/entity/Q11090004	en	ČKD Blansko	396	2018-01-01T00:00:00Z
3423	http://www.wikidata.org/entity/Q11090004	en	ČKD Blansko	357	2019-01-01T00:00:00Z
3424	http://www.wikidata.org/entity/Q11109191		Q11109191	3569	2018-01-01T00:00:00Z
3425	http://www.wikidata.org/entity/Q11221992	en	GyaO	277	2019-04-01T00:00:00Z
3426	http://www.wikidata.org/entity/Q11226865	en	Alstom Czech Republic	786	2016-01-01T00:00:00Z
3427	http://www.wikidata.org/entity/Q11226865	en	Alstom Czech Republic	721	2017-01-01T00:00:00Z
3428	http://www.wikidata.org/entity/Q10402912	en	ŠkoFIN	234	2021-01-01T00:00:00Z
3429	http://www.wikidata.org/entity/Q10429829	en	Biotage (company)	502	2023-04-05T00:00:00Z
3430	http://www.wikidata.org/entity/Q11239519	en	Phenomenex	691	2023-04-05T00:00:00Z
3431	http://www.wikidata.org/entity/Q10896804	en	Molecular Probes	175	1997-10-08T00:00:00Z
3432	http://www.wikidata.org/entity/Q10711838	en	VKR Holding	20007	2022-01-01T00:00:00Z
3433	http://www.wikidata.org/entity/Q10438182	en	Byggmax	1370	2021-01-01T00:00:00Z
3434	http://www.wikidata.org/entity/Q10465506	en	Stark Group A/S	11932	2022-01-01T00:00:00Z
3435	http://www.wikidata.org/entity/Q10486188	en	Epidemic Sound	439	2021-01-01T00:00:00Z
3436	http://www.wikidata.org/entity/Q10486188	en	Epidemic Sound	278	2018-01-01T00:00:00Z
3437	http://www.wikidata.org/entity/Q10507562	en	Goodtech	290	2022-01-01T00:00:00Z
3438	http://www.wikidata.org/entity/Q10852472	en	Vard Group	11000	http://www.wikidata.org/.well-known/genid/6d5b320260b866869145c169d585ad54
3439	http://www.wikidata.org/entity/Q10854950	en	Liberty Ostrava	5190	2022-01-01T00:00:00Z
3440	http://www.wikidata.org/entity/Q10854950	en	Liberty Ostrava	4860	2021-01-01T00:00:00Z
3441	http://www.wikidata.org/entity/Q10874559	en	China Hongqiao	42445	2020-01-01T00:00:00Z
3442	http://www.wikidata.org/entity/Q10434019		Q10434019	1800	2021-01-01T00:00:00Z
3443	http://www.wikidata.org/entity/Q11159151	en	Fitjar Kraftlag	8	2024-01-01T00:00:00Z
3444	http://www.wikidata.org/entity/Q10622283		Q10622283	135	2022-01-01T00:00:00Z
3445	http://www.wikidata.org/entity/Q10688511	en	Söderenergi	162	2023-01-01T00:00:00Z
3446	http://www.wikidata.org/entity/Q10692466		Q10692466	898	2023-01-01T00:00:00Z
3447	http://www.wikidata.org/entity/Q10692466		Q10692466	905	2022-01-01T00:00:00Z
3448	http://www.wikidata.org/entity/Q10692466		Q10692466	881	2021-01-01T00:00:00Z
3449	http://www.wikidata.org/entity/Q10402912	en	ŠkoFIN	246	2023-01-01T00:00:00Z
3450	http://www.wikidata.org/entity/Q10402912	en	ŠkoFIN	233	2022-01-01T00:00:00Z
3451	http://www.wikidata.org/entity/Q11702600	en	Grupa Kęty	5146	2018-01-01T00:00:00Z
3452	http://www.wikidata.org/entity/Q11822675	en	ArcelorMittal Poland	12584	2018-01-01T00:00:00Z
3453	http://www.wikidata.org/entity/Q11859564	en	Filmtown	200	2018-01-01T00:00:00Z
3454	http://www.wikidata.org/entity/Q11859564	en	Filmtown	350	2012-01-01T00:00:00Z
3455	http://www.wikidata.org/entity/Q11878927	en	Energo-Pro	8843	2017-12-31T00:00:00Z
3456	http://www.wikidata.org/entity/Q11878927	en	Energo-Pro	9210	2019-01-01T00:00:00Z
3457	http://www.wikidata.org/entity/Q11878927	en	Energo-Pro	8971	2018-01-01T00:00:00Z
3458	http://www.wikidata.org/entity/Q11878927	en	Energo-Pro	9102	2020-01-01T00:00:00Z
3459	http://www.wikidata.org/entity/Q11878927	en	Energo-Pro	8265	2016-12-31T00:00:00Z
3460	http://www.wikidata.org/entity/Q11822708	en	Grupa PSB	550	2018-01-01T00:00:00Z
3461	http://www.wikidata.org/entity/Q11853632	en	Avant Tecno	218	2019-01-01T00:00:00Z
3462	http://www.wikidata.org/entity/Q11869158	en	Economia	423	2016-01-01T00:00:00Z
3463	http://www.wikidata.org/entity/Q11869158	en	Economia	433	2017-01-01T00:00:00Z
3464	http://www.wikidata.org/entity/Q11873534	en	UPC Czech Republic	613	2020-01-01T00:00:00Z
3465	http://www.wikidata.org/entity/Q11873534	en	UPC Czech Republic	643	2019-01-01T00:00:00Z
3466	http://www.wikidata.org/entity/Q11873534	en	UPC Czech Republic	809	2017-01-01T00:00:00Z
3467	http://www.wikidata.org/entity/Q11873534	en	UPC Czech Republic	754	2018-01-01T00:00:00Z
3468	http://www.wikidata.org/entity/Q11882276	en	Metsä Board	150	2020-01-01T00:00:00Z
3469	http://www.wikidata.org/entity/Q11707166	en	Czech Property Investments	3119	2017-01-01T00:00:00Z
3470	http://www.wikidata.org/entity/Q11707166	en	Czech Property Investments	2492	2016-01-01T00:00:00Z
3471	http://www.wikidata.org/entity/Q11752350	en	LPP	24000	2022-01-01T00:00:00Z
3472	http://www.wikidata.org/entity/Q11764804	en	MAN Trucks	492	2018-01-01T00:00:00Z
3473	http://www.wikidata.org/entity/Q11812015	en	Dial Telecom	133	2017-01-01T00:00:00Z
3474	http://www.wikidata.org/entity/Q11863361	en	Vltava Labe Media	989	2018-01-01T00:00:00Z
3475	http://www.wikidata.org/entity/Q11863361	en	Vltava Labe Media	908	2019-01-01T00:00:00Z
3476	http://www.wikidata.org/entity/Q11878485	en	Union banka	1119	2001-01-01T00:00:00Z
3477	http://www.wikidata.org/entity/Q11733380	en	CinemArt	16	2018-01-01T00:00:00Z
3478	http://www.wikidata.org/entity/Q11773874	en	CZC.cz	258	2019-03-31T00:00:00Z
3479	http://www.wikidata.org/entity/Q11773874	en	CZC.cz	283	2020-03-31T00:00:00Z
3480	http://www.wikidata.org/entity/Q11856368		Q11856368	100	1914-01-01T00:00:00Z
3481	http://www.wikidata.org/entity/Q11878929	en	ENERGY Ústí nad Labem	113	2018-01-01T00:00:00Z
3482	http://www.wikidata.org/entity/Q11878929	en	ENERGY Ústí nad Labem	106	2019-01-01T00:00:00Z
3483	http://www.wikidata.org/entity/Q11711904	en	Impel	14925	2018-01-01T00:00:00Z
3484	http://www.wikidata.org/entity/Q11788344	en	CCC	8517	2018-01-01T00:00:00Z
3485	http://www.wikidata.org/entity/Q11822093	en	Dopravní podnik měst Mostu a Litvínova	391	2017-01-01T00:00:00Z
3486	http://www.wikidata.org/entity/Q11879342	en	Arriva City	510	2018-01-01T00:00:00Z
3487	http://www.wikidata.org/entity/Q11875959		Q11875959	89	2016-01-01T00:00:00Z
3488	http://www.wikidata.org/entity/Q11694239	en	Dino	16530	2018-01-01T00:00:00Z
3489	http://www.wikidata.org/entity/Q11850995	en	Sanoma Manu	122	2019-01-01T00:00:00Z
3490	http://www.wikidata.org/entity/Q11878499	en	ORLEN Unipetrol RPA	2188	2016-01-01T00:00:00Z
3491	http://www.wikidata.org/entity/Q11878499	en	ORLEN Unipetrol RPA	1522	2015-12-31T00:00:00Z
3492	http://www.wikidata.org/entity/Q11883986	en	Nanso	92	2019-01-01T00:00:00Z
3493	http://www.wikidata.org/entity/Q11707119	en	TV Nova	863	2017-01-01T00:00:00Z
3494	http://www.wikidata.org/entity/Q11707119	en	TV Nova	859	2016-01-01T00:00:00Z
3495	http://www.wikidata.org/entity/Q11711919	en	Impexmetal	2171	2018-01-01T00:00:00Z
3496	http://www.wikidata.org/entity/Q11878398	en	UniCredit Bank Czech Republic and Slovakia	3251	2018-01-01T00:00:00Z
3497	http://www.wikidata.org/entity/Q11878398	en	UniCredit Bank Czech Republic and Slovakia	3289	2017-01-01T00:00:00Z
3498	http://www.wikidata.org/entity/Q11878398	en	UniCredit Bank Czech Republic and Slovakia	3328	2016-01-01T00:00:00Z
3499	http://www.wikidata.org/entity/Q11878398	en	UniCredit Bank Czech Republic and Slovakia	3242	2021-01-01T00:00:00Z
3500	http://www.wikidata.org/entity/Q11878398	en	UniCredit Bank Czech Republic and Slovakia	3347	2020-01-01T00:00:00Z
3501	http://www.wikidata.org/entity/Q11878398	en	UniCredit Bank Czech Republic and Slovakia	3249	2019-01-01T00:00:00Z
3502	http://www.wikidata.org/entity/Q11728013	en	SMILE-UP	210	2023-09-01T00:00:00Z
3503	http://www.wikidata.org/entity/Q12035007	en	Mall.cz	631	2017-01-01T00:00:00Z
3504	http://www.wikidata.org/entity/Q12038439	en	Modrá pyramida stavební spořitelna	335	2015-12-31T00:00:00Z
3505	http://www.wikidata.org/entity/Q12038439	en	Modrá pyramida stavební spořitelna	321	2017-12-31T00:00:00Z
3506	http://www.wikidata.org/entity/Q12038439	en	Modrá pyramida stavební spořitelna	334	2014-12-31T00:00:00Z
3507	http://www.wikidata.org/entity/Q12038439	en	Modrá pyramida stavební spořitelna	330	2016-12-31T00:00:00Z
3508	http://www.wikidata.org/entity/Q12038439	en	Modrá pyramida stavební spořitelna	325	2018-12-31T00:00:00Z
3509	http://www.wikidata.org/entity/Q12043771	en	Mondi Štětí	731	2017-01-01T00:00:00Z
3510	http://www.wikidata.org/entity/Q12043771	en	Mondi Štětí	628	2016-01-01T00:00:00Z
3511	http://www.wikidata.org/entity/Q12043871	en	Škoda Pars	573	2018-01-01T00:00:00Z
3512	http://www.wikidata.org/entity/Q12043871	en	Škoda Pars	644	2019-01-01T00:00:00Z
3513	http://www.wikidata.org/entity/Q12058335	en	Jemča	77	2019-01-01T00:00:00Z
3514	http://www.wikidata.org/entity/Q12114550	en	Kremenchuk Steel Works	2485	2014-08-01T00:00:00Z
3515	http://www.wikidata.org/entity/Q12114550	en	Kremenchuk Steel Works	5230	2005-01-01T00:00:00Z
3516	http://www.wikidata.org/entity/Q12114550	en	Kremenchuk Steel Works	3770	2014-06-01T00:00:00Z
3517	http://www.wikidata.org/entity/Q12050085	en	Gumokov	1808	2019-01-01T00:00:00Z
3518	http://www.wikidata.org/entity/Q12050085	en	Gumokov	1894	2017-01-01T00:00:00Z
3519	http://www.wikidata.org/entity/Q12050085	en	Gumokov	1729	2015-01-01T00:00:00Z
3520	http://www.wikidata.org/entity/Q12050085	en	Gumokov	1838	2016-01-01T00:00:00Z
3521	http://www.wikidata.org/entity/Q12050085	en	Gumokov	1510	2020-01-01T00:00:00Z
3522	http://www.wikidata.org/entity/Q12050085	en	Gumokov	1912	2018-01-01T00:00:00Z
3523	http://www.wikidata.org/entity/Q12058188	en	TQM - holding	369	2018-01-01T00:00:00Z
3524	http://www.wikidata.org/entity/Q12063050	en	Eleks	1400	2016-01-01T00:00:00Z
3525	http://www.wikidata.org/entity/Q12080035	en	Babulina krynka	2200	2012-01-01T00:00:00Z
3526	http://www.wikidata.org/entity/Q12038229	en	Trelleborg Wheel Systems Czech Republic	2369	2015-01-01T00:00:00Z
3527	http://www.wikidata.org/entity/Q12038229	en	Trelleborg Wheel Systems Czech Republic	2286	2017-01-01T00:00:00Z
3528	http://www.wikidata.org/entity/Q12038229	en	Trelleborg Wheel Systems Czech Republic	2323	2016-01-01T00:00:00Z
3529	http://www.wikidata.org/entity/Q12043529	en	Palace Cinemas	158	2009-01-01T00:00:00Z
3530	http://www.wikidata.org/entity/Q12054212	en	Siemens	8133	2019-01-01T00:00:00Z
3531	http://www.wikidata.org/entity/Q12054212	en	Siemens	6927	2016-01-01T00:00:00Z
3532	http://www.wikidata.org/entity/Q12054212	en	Siemens	8462	2018-01-01T00:00:00Z
3533	http://www.wikidata.org/entity/Q12054212	en	Siemens	7516	2017-01-01T00:00:00Z
3534	http://www.wikidata.org/entity/Q12218559	en	Qassim Cement Company	650	2019-01-01T00:00:00Z
3535	http://www.wikidata.org/entity/Q12034811	en	Metrans	521	2016-01-01T00:00:00Z
3536	http://www.wikidata.org/entity/Q12043823	en	Noti	538	2017-01-01T00:00:00Z
3537	http://www.wikidata.org/entity/Q12043823	en	Noti	325	2016-01-01T00:00:00Z
3538	http://www.wikidata.org/entity/Q12045462	en	Pivovary Staropramen	1406	2015-01-01T00:00:00Z
3539	http://www.wikidata.org/entity/Q12045462	en	Pivovary Staropramen	1531	2019-01-01T00:00:00Z
3540	http://www.wikidata.org/entity/Q12045462	en	Pivovary Staropramen	1436	2017-01-01T00:00:00Z
3541	http://www.wikidata.org/entity/Q12045462	en	Pivovary Staropramen	1488	2018-01-01T00:00:00Z
3542	http://www.wikidata.org/entity/Q12045462	en	Pivovary Staropramen	1408	2016-01-01T00:00:00Z
3543	http://www.wikidata.org/entity/Q12046604	en	Povodí Ohře, státní podnik	611	2021-01-01T00:00:00Z
3544	http://www.wikidata.org/entity/Q12046604	en	Povodí Ohře, státní podnik	610	2020-01-01T00:00:00Z
3545	http://www.wikidata.org/entity/Q12051564	en	Severočeské doly	4841	2018-12-31T00:00:00Z
3546	http://www.wikidata.org/entity/Q12032389	en	Max banka	205	2018-01-01T00:00:00Z
3547	http://www.wikidata.org/entity/Q12032407	en	LOM Praha	860	2018-01-01T00:00:00Z
3548	http://www.wikidata.org/entity/Q12032407	en	LOM Praha	839	2019-01-01T00:00:00Z
3549	http://www.wikidata.org/entity/Q12034609	en	Léčebné lázně Mariánské Lázně	518	2020-01-01T00:00:00Z
3550	http://www.wikidata.org/entity/Q12034609	en	Léčebné lázně Mariánské Lázně	629	2019-01-01T00:00:00Z
3551	http://www.wikidata.org/entity/Q12043470	en	PPL CZ	984	2017-01-01T00:00:00Z
3552	http://www.wikidata.org/entity/Q12045395	en	Family Brewery Bernard	187	2016-01-01T00:00:00Z
3553	http://www.wikidata.org/entity/Q12054668	en	Slavia pojišťovna	115	2018-12-31T00:00:00Z
3554	http://www.wikidata.org/entity/Q12055286	en	Sokolovská uhelná	3334	2015-01-01T00:00:00Z
3555	http://www.wikidata.org/entity/Q12055286	en	Sokolovská uhelná	3570	2014-01-01T00:00:00Z
3556	http://www.wikidata.org/entity/Q12055286	en	Sokolovská uhelná	3676	2017-01-01T00:00:00Z
3557	http://www.wikidata.org/entity/Q12055286	en	Sokolovská uhelná	3540	2018-01-01T00:00:00Z
3558	http://www.wikidata.org/entity/Q12055286	en	Sokolovská uhelná	3130	2016-01-01T00:00:00Z
3559	http://www.wikidata.org/entity/Q12255913		Q12255913	220	2005-01-01T00:00:00Z
3560	http://www.wikidata.org/entity/Q12034446	en	Lučební závody Draslovka	296	2018-01-01T00:00:00Z
3561	http://www.wikidata.org/entity/Q12034446	en	Lučební závody Draslovka	312	2019-01-01T00:00:00Z
3562	http://www.wikidata.org/entity/Q12046128	en	Pojišťovna České spořitelny	313	2017-01-01T00:00:00Z
3563	http://www.wikidata.org/entity/Q12058694	en	Tereos TTD	520	2016-01-01T00:00:00Z
3564	http://www.wikidata.org/entity/Q12058694	en	Tereos TTD	522	2018-01-01T00:00:00Z
3565	http://www.wikidata.org/entity/Q12058694	en	Tereos TTD	516	2019-01-01T00:00:00Z
3566	http://www.wikidata.org/entity/Q12036484	en	Metrostav	4903	2018-12-31T00:00:00Z
3567	http://www.wikidata.org/entity/Q12036484	en	Metrostav	5068	2015-12-31T00:00:00Z
3568	http://www.wikidata.org/entity/Q12036484	en	Metrostav	5691	2020-01-01T00:00:00Z
3569	http://www.wikidata.org/entity/Q12036484	en	Metrostav	5889	2021-01-01T00:00:00Z
3570	http://www.wikidata.org/entity/Q12036484	en	Metrostav	5009	2017-12-31T00:00:00Z
3571	http://www.wikidata.org/entity/Q12036484	en	Metrostav	4994	2019-01-01T00:00:00Z
3572	http://www.wikidata.org/entity/Q12045420	en	Pardubický pivovar	93	2017-01-01T00:00:00Z
3573	http://www.wikidata.org/entity/Q12051566	en	Severočeské vodovody a kanalizace	1744	2018-01-01T00:00:00Z
3574	http://www.wikidata.org/entity/Q12058126	en	TAJMAC-ZPS	699	2016-01-01T00:00:00Z
3575	http://www.wikidata.org/entity/Q12058126	en	TAJMAC-ZPS	677	2015-01-01T00:00:00Z
3576	http://www.wikidata.org/entity/Q12058126	en	TAJMAC-ZPS	674	2014-01-01T00:00:00Z
3577	http://www.wikidata.org/entity/Q12058126	en	TAJMAC-ZPS	703	2017-01-01T00:00:00Z
3578	http://www.wikidata.org/entity/Q12058126	en	TAJMAC-ZPS	722	2019-01-01T00:00:00Z
3579	http://www.wikidata.org/entity/Q12058126	en	TAJMAC-ZPS	710	2018-01-01T00:00:00Z
3580	http://www.wikidata.org/entity/Q12048738	en	Raiffeisen stavební spořitelna	265	2018-01-01T00:00:00Z
3581	http://www.wikidata.org/entity/Q12048738	en	Raiffeisen stavební spořitelna	270	2017-01-01T00:00:00Z
3582	http://www.wikidata.org/entity/Q12103619	en	Signet Bank	149	2023-01-01T00:00:00Z
3583	http://www.wikidata.org/entity/Q11896259		Q11896259	130	1940-01-01T00:00:00Z
3584	http://www.wikidata.org/entity/Q11896259		Q11896259	112	1938-01-01T00:00:00Z
3585	http://www.wikidata.org/entity/Q12017970	en	GZ Media	1168	2018-01-01T00:00:00Z
3586	http://www.wikidata.org/entity/Q12017970	en	GZ Media	1129	2016-01-01T00:00:00Z
3587	http://www.wikidata.org/entity/Q12017970	en	GZ Media	1148	2017-01-01T00:00:00Z
3588	http://www.wikidata.org/entity/Q12017970	en	GZ Media	1147	2020-01-01T00:00:00Z
3589	http://www.wikidata.org/entity/Q12017970	en	GZ Media	1819	2015-01-01T00:00:00Z
3590	http://www.wikidata.org/entity/Q12017970	en	GZ Media	1150	2019-01-01T00:00:00Z
3591	http://www.wikidata.org/entity/Q11896228	en	Tam-Silk	22	2019-01-01T00:00:00Z
3592	http://www.wikidata.org/entity/Q11903473	en	Vivantis	249	2021-03-31T00:00:00Z
3593	http://www.wikidata.org/entity/Q11977571		Q11977571	63	2020-01-01T00:00:00Z
3594	http://www.wikidata.org/entity/Q11995500		Q11995500	257	2018-01-01T00:00:00Z
3595	http://www.wikidata.org/entity/Q12000809	en	Skagerak Kraft	128	2019-01-01T00:00:00Z
3596	http://www.wikidata.org/entity/Q12005054	en	Tafjord Kraft	29	2019-01-01T00:00:00Z
3597	http://www.wikidata.org/entity/Q11896496	en	Tapola	63	2019-01-01T00:00:00Z
3598	http://www.wikidata.org/entity/Q11993935	en	Opinion	30	2021-08-26T00:00:00Z
