	subsidiaryname.value	company.value	companyLabel.xml:lang	companyLabel.value	subsidiarynameLabel.xml:lang	subsidiarynameLabel.value	starttime.value
274	http://www.wikidata.org/entity/Q1716136	http://www.wikidata.org/entity/Q1100969	en	Talgo	en	Škoda Transtech	1999-01-01T00:00:00Z
275	http://www.wikidata.org/entity/Q1504331	http://www.wikidata.org/entity/Q1437020	en	Ford do Brasil	en	Troller Veículos Especiais	1995-01-01T00:00:00Z
276	http://www.wikidata.org/entity/Q1485676	http://www.wikidata.org/entity/Q24911819	en	Global University Systems	en	Gisma University of Applied Sciences	2013-01-01T00:00:00Z
277	http://www.wikidata.org/entity/Q1494441	http://www.wikidata.org/entity/Q853110	en	Beyer, Peacock and Company	en	Richard Garrett & Sons	1932-01-01T00:00:00Z
278	http://www.wikidata.org/entity/Q1634794	http://www.wikidata.org/entity/Q3088127	en	Viacom	en	Rhymesayers Entertainment	1995-01-01T00:00:00Z
279	http://www.wikidata.org/entity/Q1313423	http://www.wikidata.org/entity/Q533617	en	Deutz AG	en	Maschinenfabrik Fahr	1968-01-01T00:00:00Z
280	http://www.wikidata.org/entity/Q1631366	http://www.wikidata.org/entity/Q1119662	en	Imagination Technologies	en	MIPS Technologies	2013-01-01T00:00:00Z
281	http://www.wikidata.org/entity/Q1631366	http://www.wikidata.org/entity/Q1119662	en	Imagination Technologies	en	MIPS Technologies	2013-01-01T00:00:00Z
282	http://www.wikidata.org/entity/Q1626886	http://www.wikidata.org/entity/Q542511	en	Hoechst	en	Honeywell Specialty Chemicals Seelze	1970-01-01T00:00:00Z
283	http://www.wikidata.org/entity/Q1310990	http://www.wikidata.org/entity/Q13403399	en	Kirin Holdings	en	Kirin Brewery Company, Limited	2019-07-01T00:00:00Z
284	http://www.wikidata.org/entity/Q1912187	http://www.wikidata.org/entity/Q680214	en	Praktiker	en	Max Bahr	2007-02-01T00:00:00Z
285	http://www.wikidata.org/entity/Q2356171	http://www.wikidata.org/entity/Q8030548	en	Wolverine World Wide	en	Stride Rite Corporation	2012-01-01T00:00:00Z
286	http://www.wikidata.org/entity/Q2356171	http://www.wikidata.org/entity/Q7156755	en	Payless ShoeSource	en	Stride Rite Corporation	2007-08-17T00:00:00Z
287	http://www.wikidata.org/entity/Q1924132	http://www.wikidata.org/entity/Q542511	en	Hoechst	en	Messer Group	1965-01-01T00:00:00Z
288	http://www.wikidata.org/entity/Q1529234	http://www.wikidata.org/entity/Q41187	en	Sony Group	en	Rockwell Automation	1992-01-01T00:00:00Z
289	http://www.wikidata.org/entity/Q1529234	http://www.wikidata.org/entity/Q41187	en	Sony Group	en	Rockwell Automation	1992-01-01T00:00:00Z
290	http://www.wikidata.org/entity/Q1740350	http://www.wikidata.org/entity/Q99545453	en	Martin-Brower	en	Keystone Foods	2012-01-01T00:00:00Z
291	http://www.wikidata.org/entity/Q1723206	http://www.wikidata.org/entity/Q107103048	en	J. F. Adolff	en	Kammgarnspinnerei Kaiserslautern	1935-01-01T00:00:00Z
292	http://www.wikidata.org/entity/Q1522422	http://www.wikidata.org/entity/Q158276	en	AEG	en	Küppersbusch	1982-08-01T00:00:00Z
293	http://www.wikidata.org/entity/Q1348428	http://www.wikidata.org/entity/Q1515039	en	Endeavor Group Holdings, Inc.	en	IMG	2013-01-01T00:00:00Z
294	http://www.wikidata.org/entity/Q1344080	http://www.wikidata.org/entity/Q11301758	en	Game Yarou	en	Jaleco	2009-01-15T00:00:00Z
295	http://www.wikidata.org/entity/Q2318236	http://www.wikidata.org/entity/Q2318238	en	St. Franziskus-Stiftung Münster	en	St.-Franziskus-Hospital Münster	2019-05-01T00:00:00Z
296	http://www.wikidata.org/entity/Q1769702	http://www.wikidata.org/entity/Q173395	en	Cisco	en	Tandberg	2010-01-01T00:00:00Z
297	http://www.wikidata.org/entity/Q1769702	http://www.wikidata.org/entity/Q173395	en	Cisco	en	Tandberg	2010-01-01T00:00:00Z
298	http://www.wikidata.org/entity/Q2319420	http://www.wikidata.org/entity/Q1188361	en	Warner Bros. Home Entertainment	en	Warner Bros. Games	2005-10-25T00:00:00Z
299	http://www.wikidata.org/entity/Q1562763	http://www.wikidata.org/entity/Q117245295		Q117245295	en	HAVI Logistics	1981-01-01T00:00:00Z
300	http://www.wikidata.org/entity/Q1519181	http://www.wikidata.org/entity/Q614283	en	Grupo Globo	en	Telemontecarlo	1985-01-01T00:00:00Z
301	http://www.wikidata.org/entity/Q1518953	http://www.wikidata.org/entity/Q950380	en	CBS Corporation	en	Paramount Television Studios	2006-01-01T00:00:00Z
302	http://www.wikidata.org/entity/Q1518953	http://www.wikidata.org/entity/Q950380	en	CBS Corporation	en	Paramount Television Studios	2006-01-01T00:00:00Z
303	http://www.wikidata.org/entity/Q1519410	http://www.wikidata.org/entity/Q1122504	en	Remington Arms	en	Marlin Firearms	2007-12-01T00:00:00Z
304	http://www.wikidata.org/entity/Q1519410	http://www.wikidata.org/entity/Q1122504	en	Remington Arms	en	Marlin Firearms	2007-12-01T00:00:00Z
305	http://www.wikidata.org/entity/Q1326571	http://www.wikidata.org/entity/Q138133	en	RWE	en	Elektrizitäts-AG vormals W. Lahmeyer & Co	1923-01-01T00:00:00Z
306	http://www.wikidata.org/entity/Q1326571	http://www.wikidata.org/entity/Q138133	en	RWE	en	Elektrizitäts-AG vormals W. Lahmeyer & Co	1923-01-01T00:00:00Z
307	http://www.wikidata.org/entity/Q1329777	http://www.wikidata.org/entity/Q152695	en	Amer Sports	en	Wilson Sporting Goods	1989-01-01T00:00:00Z
308	http://www.wikidata.org/entity/Q1329777	http://www.wikidata.org/entity/Q152695	en	Amer Sports	en	Wilson Sporting Goods	1989-01-01T00:00:00Z
309	http://www.wikidata.org/entity/Q1659229	http://www.wikidata.org/entity/Q457960	en	VF Corporation	en	Supreme	2020-01-01T00:00:00Z
310	http://www.wikidata.org/entity/Q1659229	http://www.wikidata.org/entity/Q457960	en	VF Corporation	en	Supreme	2020-01-01T00:00:00Z
311	http://www.wikidata.org/entity/Q1952198	http://www.wikidata.org/entity/Q170416	en	Koninklijke Philips NV	en	Mullard	1927-01-01T00:00:00Z
312	http://www.wikidata.org/entity/Q1952198	http://www.wikidata.org/entity/Q170416	en	Koninklijke Philips NV	en	Mullard	1927-01-01T00:00:00Z
313	http://www.wikidata.org/entity/Q1783492	http://www.wikidata.org/entity/Q615788	en	Grupo Abril	en	Universo Online	1996-01-01T00:00:00Z
314	http://www.wikidata.org/entity/Q1783492	http://www.wikidata.org/entity/Q615788	en	Grupo Abril	en	Universo Online	1996-01-01T00:00:00Z
315	http://www.wikidata.org/entity/Q1790346	http://www.wikidata.org/entity/Q571934	en	Ford of Europe	en	Ford Otosan	1928-01-01T00:00:00Z
316	http://www.wikidata.org/entity/Q1813510	http://www.wikidata.org/entity/Q173395	en	Cisco	en	Sourcefire	2013-01-01T00:00:00Z
317	http://www.wikidata.org/entity/Q1813510	http://www.wikidata.org/entity/Q173395	en	Cisco	en	Sourcefire	2013-01-01T00:00:00Z
318	http://www.wikidata.org/entity/Q1756332	http://www.wikidata.org/entity/Q950380	en	CBS Corporation	en	Simon & Schuster	2006-01-01T00:00:00Z
319	http://www.wikidata.org/entity/Q1756332	http://www.wikidata.org/entity/Q950380	en	CBS Corporation	en	Simon & Schuster	2006-01-01T00:00:00Z
320	http://www.wikidata.org/entity/Q1746945	http://www.wikidata.org/entity/Q643626	en	Aptiv	en	Wind River Systems	2022-01-11T00:00:00Z
321	http://www.wikidata.org/entity/Q1746945	http://www.wikidata.org/entity/Q643626	en	Aptiv	en	Wind River Systems	2022-01-11T00:00:00Z
