	acronymId.type	acronymId.value	starttime.datatype	starttime.type	starttime.value	company.type	company.value	companyLabel.xml:lang	companyLabel.type	companyLabel.value	acronym.xml:lang	acronym.type	acronym.value	endtime.datatype	endtime.type	endtime.value
897	uri	http://www.wikidata.org/entity/statement/Q42717773-55BFC020-26DF-4505-BA95-3A3732B939BB				uri	http://www.wikidata.org/entity/Q42717773	en	literal	Ionity	en	literal	IONITY			
898	uri	http://www.wikidata.org/entity/statement/Q477318-5B976DDD-329D-47C4-AB1D-7793D446E0D0				uri	http://www.wikidata.org/entity/Q477318	en	literal	Amprion	en	literal	Amprion			
899	uri	http://www.wikidata.org/entity/statement/Q960972-6DABF816-B95F-4155-91EB-FD2373794E9E				uri	http://www.wikidata.org/entity/Q960972	en	literal	KSB	en	literal	KSB			
900	uri	http://www.wikidata.org/entity/statement/Q461257-BA67DD46-4941-4C80-8426-435C33C1E725				uri	http://www.wikidata.org/entity/Q461257	en	literal	Giesecke+Devrient	en	literal	G+D			
901	uri	http://www.wikidata.org/entity/statement/Q461257-BA67DD46-4941-4C80-8426-435C33C1E725				uri	http://www.wikidata.org/entity/Q461257	en	literal	Giesecke+Devrient	en	literal	G+D			
902	uri	http://www.wikidata.org/entity/statement/Q121435653-84c11cd9-4950-631d-5683-8b6c949a6655				uri	http://www.wikidata.org/entity/Q121435653	en	literal	Synrgy Fitness	en	literal	Synrgy Fitness			
903	uri	http://www.wikidata.org/entity/statement/Q1145950-f89c9e6b-490e-27e8-624a-546e45540bd4				uri	http://www.wikidata.org/entity/Q1145950	en	literal	Cusanus trägergesellschaft trier	de	literal	ctt			
904	uri	http://www.wikidata.org/entity/statement/Q11506723-e57f76bb-4e88-c50f-8e49-8d86c10afc24				uri	http://www.wikidata.org/entity/Q11506723		literal	Q11506723	en	literal	NNS			
905	uri	http://www.wikidata.org/entity/statement/Q18091357-88c7b3d0-4e0e-c6ee-3994-a2139052271c				uri	http://www.wikidata.org/entity/Q18091357	en	literal	China Auto Renting Inc.	zh-hans	literal	神州租车			
906	uri	http://www.wikidata.org/entity/statement/Q393524-bf3733e1-4d6d-fe19-0e31-be6bbef50414				uri	http://www.wikidata.org/entity/Q393524	en	literal	Railways of the Slovak Republic	sk	literal	ŽSR			
907	uri	http://www.wikidata.org/entity/statement/Q7696245-d2d6eef9-4515-c1dc-c760-5f50db965f17				uri	http://www.wikidata.org/entity/Q7696245	en	literal	Telegraph Media Group	en	literal	TMG			
908	uri	http://www.wikidata.org/entity/statement/Q121610321-0b4566ca-443b-dff4-3d69-a2121fc923ba				uri	http://www.wikidata.org/entity/Q121610321	en	literal	Corgan	en	literal	Corgan			
909	uri	http://www.wikidata.org/entity/statement/Q296643-ee8313d5-4768-21da-c1c7-90b13bb528b3				uri	http://www.wikidata.org/entity/Q296643	en	literal	Association of Radio Industries and Businesses	en	literal	ARIB			
910	uri	http://www.wikidata.org/entity/statement/Q296643-ab1d86d8-4b33-71b8-0de8-79831ee93d60				uri	http://www.wikidata.org/entity/Q296643	en	literal	Association of Radio Industries and Businesses	ja	literal	アライブ			
911	uri	http://www.wikidata.org/entity/statement/Q285092-6167c58c-45b7-a561-1b71-384017b4ccde				uri	http://www.wikidata.org/entity/Q285092	en	literal	Yamagata Television System	en	literal	YTS			
912	uri	http://www.wikidata.org/entity/statement/Q122189809-7d6206cd-40e0-c2ba-9215-b1f3e8f2c19d				uri	http://www.wikidata.org/entity/Q122189809	en	literal	Nestalia	it	literal	Nestalia			
913	uri	http://www.wikidata.org/entity/statement/Q661845-c84c120b-4431-ba62-9d9e-32ff13c56d32				uri	http://www.wikidata.org/entity/Q661845	en	literal	STMicroelectronics	mul	literal	ST			
914	uri	http://www.wikidata.org/entity/statement/Q661845-c84c120b-4431-ba62-9d9e-32ff13c56d32				uri	http://www.wikidata.org/entity/Q661845	en	literal	STMicroelectronics	mul	literal	ST			
915	uri	http://www.wikidata.org/entity/statement/Q661845-8a805a2d-472a-b84e-12bb-6c772ed7209c				uri	http://www.wikidata.org/entity/Q661845	en	literal	STMicroelectronics	mul	literal	STMicro			
916	uri	http://www.wikidata.org/entity/statement/Q661845-8a805a2d-472a-b84e-12bb-6c772ed7209c				uri	http://www.wikidata.org/entity/Q661845	en	literal	STMicroelectronics	mul	literal	STMicro			
917	uri	http://www.wikidata.org/entity/statement/Q716979-b45d85d8-4512-9fd0-7fb7-cb91f3cb8851				uri	http://www.wikidata.org/entity/Q716979	en	literal	Sumitomo Corporation	ja-hani	literal	住商			
918	uri	http://www.wikidata.org/entity/statement/Q716979-b45d85d8-4512-9fd0-7fb7-cb91f3cb8851				uri	http://www.wikidata.org/entity/Q716979	en	literal	Sumitomo Corporation	ja-hani	literal	住商			
919	uri	http://www.wikidata.org/entity/statement/Q122387783-748c6575-4d64-6849-62a0-d6a7e0e645c5				uri	http://www.wikidata.org/entity/Q122387783		literal	Q122387783	fr	literal	CGTVN			
920	uri	http://www.wikidata.org/entity/statement/Q371989-c427d968-4a98-49a7-42a6-98e078ab17de				uri	http://www.wikidata.org/entity/Q371989	en	literal	Franz Brozincevic Wetzikon	de	literal	FBW			
921	uri	http://www.wikidata.org/entity/statement/Q843738-7be2f6b8-4e6f-cf6e-d0e8-ad3cc967fb5f				uri	http://www.wikidata.org/entity/Q843738	en	literal	Nihonkai Telecasting	ja	literal	日本海テレビ			
922	uri	http://www.wikidata.org/entity/statement/Q16955235-271a7f3a-4120-ab90-152e-015a4f01f7c8				uri	http://www.wikidata.org/entity/Q16955235	en	literal	Canadian Association of Petroleum Producers	fr	literal	ACPP			
923	uri	http://www.wikidata.org/entity/statement/Q1571175-96124db0-4d18-0aaa-e12a-ff50e088a9a3				uri	http://www.wikidata.org/entity/Q1571175	en	literal	Qatar Investment Authority	en	literal	QIA			
924	uri	http://www.wikidata.org/entity/statement/Q1571175-96124db0-4d18-0aaa-e12a-ff50e088a9a3				uri	http://www.wikidata.org/entity/Q1571175	en	literal	Qatar Investment Authority	en	literal	QIA			
925	uri	http://www.wikidata.org/entity/statement/Q122810771-f7b90026-427d-96e6-301f-273487b088e8				uri	http://www.wikidata.org/entity/Q122810771		literal	Q122810771	de	literal	IAT			
926	uri	http://www.wikidata.org/entity/statement/Q106976366-76512a8e-4be5-78a8-0fc8-11b43ae323da				uri	http://www.wikidata.org/entity/Q106976366	en	literal	DSC 1898 Volleyball GmbH	de	literal	DSC 1898 Volleyball			
927	uri	http://www.wikidata.org/entity/statement/Q122820036-3d4991fc-4536-5636-a04c-68c5f72c9368				uri	http://www.wikidata.org/entity/Q122820036	en	literal	Natural History Book Service	en	literal	NHBS			
928	uri	http://www.wikidata.org/entity/statement/Q122841477-36a7fca2-4011-d161-874b-bd301f552d19				uri	http://www.wikidata.org/entity/Q122841477	en	literal	Gazette médicale de Paris	fr	literal	Gaz. méd. Paris (Paris. 1830)			
929	uri	http://www.wikidata.org/entity/statement/Q30284597-b5bdd02d-45ba-f133-53e4-001184a7d44d				uri	http://www.wikidata.org/entity/Q30284597	en	literal	Centro Ricerche Produzioni Animali	it	literal	CRPA			
930	uri	http://www.wikidata.org/entity/statement/Q1690312-69019967-424c-8f99-0c76-a66f6e1890f5				uri	http://www.wikidata.org/entity/Q1690312	en	literal	Leipziger Wohnungs- und Baugesellschaft	de	literal	LWB			
931	uri	http://www.wikidata.org/entity/statement/Q4504137-6f6dd9da-4952-93d7-ec8e-52c71a86fb7b				uri	http://www.wikidata.org/entity/Q4504137	en	literal	Central Suburban Passenger Company	ru	literal	ЦППК			
932	uri	http://www.wikidata.org/entity/statement/Q4825974-1E830EC4-D293-42E9-AC45-AE2A0F7BA571				uri	http://www.wikidata.org/entity/Q4825974	en	literal	Authors' Licensing and Collecting Society	mul	literal	ALCS			
933	uri	http://www.wikidata.org/entity/statement/Q373087-216E8E98-674F-44A1-98A2-BD68F09984B4				uri	http://www.wikidata.org/entity/Q373087	en	literal	American Society of Composers, Authors and Publishers	mul	literal	ASCAP			
934	uri	http://www.wikidata.org/entity/statement/Q108138623-E196E3D6-9B09-40F4-A928-6A41B61F8720				uri	http://www.wikidata.org/entity/Q108138623	en	literal	Copyright Society of Composers, Authors and Publishers Incorporated	mul	literal	COSCAP			
935	uri	http://www.wikidata.org/entity/statement/Q774842-D128F72A-B469-48F3-8021-A8029B4AFA89				uri	http://www.wikidata.org/entity/Q774842	en	literal	JASRAC	mul	literal	JASRAC			
936	uri	http://www.wikidata.org/entity/statement/Q774842-D128F72A-B469-48F3-8021-A8029B4AFA89				uri	http://www.wikidata.org/entity/Q774842	en	literal	JASRAC	mul	literal	JASRAC			
937	uri	http://www.wikidata.org/entity/statement/Q7671010-2B9CF4A3-67C6-46E3-BEF2-F16103E7E6BD				uri	http://www.wikidata.org/entity/Q7671010	en	literal	TONO	mul	literal	TONO			
938	uri	http://www.wikidata.org/entity/statement/Q3997399-7be3b21f-45cc-695e-fcab-91a085297f40				uri	http://www.wikidata.org/entity/Q3997399	en	literal	Tramvie Elettriche Bresciane	it	literal	TEB			
939	uri	http://www.wikidata.org/entity/statement/Q3997399-7be3b21f-45cc-695e-fcab-91a085297f40				uri	http://www.wikidata.org/entity/Q3997399	en	literal	Tramvie Elettriche Bresciane	it	literal	TEB			
940	uri	http://www.wikidata.org/entity/statement/Q3963287-2ccd971c-4026-f7f1-c8fb-8f6fcc99979a				uri	http://www.wikidata.org/entity/Q3963287	en	literal	Società Anonima della Guidovia Camuna	it	literal	GC			
941	uri	http://www.wikidata.org/entity/statement/Q3963287-2ccd971c-4026-f7f1-c8fb-8f6fcc99979a				uri	http://www.wikidata.org/entity/Q3963287	en	literal	Società Anonima della Guidovia Camuna	it	literal	GC			
942	uri	http://www.wikidata.org/entity/statement/Q4504137-00c81886-4a02-6831-f874-64f696728c87				uri	http://www.wikidata.org/entity/Q4504137	en	literal	Central Suburban Passenger Company	en	literal	CPPK			
943	uri	http://www.wikidata.org/entity/statement/Q18091357-b72ebec5-4dc8-089e-b54b-6384e5b77292				uri	http://www.wikidata.org/entity/Q18091357	en	literal	China Auto Renting Inc.	mul	literal	CAR			
944	uri	http://www.wikidata.org/entity/statement/Q121144770-95ca5132-47bc-8970-6ad3-07bf761719a1				uri	http://www.wikidata.org/entity/Q121144770		literal	Q121144770	pt	literal	COPENE			
945	uri	http://www.wikidata.org/entity/statement/Q5044782-E7B893C2-685A-4EB4-BD9D-0EA0FF09255E				uri	http://www.wikidata.org/entity/Q5044782	en	literal	Carolina Biological Supply Company	en	literal	LMS			
946	uri	http://www.wikidata.org/entity/statement/Q25378116-e97bfdb6-408f-e80f-5785-67978d80f4cd				uri	http://www.wikidata.org/entity/Q25378116		literal	Q25378116	fr	literal	SOBRAGA			
947	uri	http://www.wikidata.org/entity/statement/Q25378116-e97bfdb6-408f-e80f-5785-67978d80f4cd				uri	http://www.wikidata.org/entity/Q25378116		literal	Q25378116	fr	literal	SOBRAGA			
948	uri	http://www.wikidata.org/entity/statement/Q121384646-f2c5ddd2-49fa-3e28-5251-4daa45063c1e				uri	http://www.wikidata.org/entity/Q121384646		literal	Q121384646	ca	literal	HECSA			
949	uri	http://www.wikidata.org/entity/statement/Q3488137-dd2c8aeb-4699-c38c-b7c2-e144bfcf95b1				uri	http://www.wikidata.org/entity/Q3488137		literal	Q3488137	fr	literal	SFAR			
950	uri	http://www.wikidata.org/entity/statement/Q4115934-F5F4CE98-FD6B-4723-83EF-9ED828AE8B9C				uri	http://www.wikidata.org/entity/Q4115934	en	literal	Mahikari	ja	literal	真光			
951	uri	http://www.wikidata.org/entity/statement/Q123458304-efff647d-4bab-fc9a-a68f-edc8c6cb146b				uri	http://www.wikidata.org/entity/Q123458304	en	literal	Gondola	en	literal	Gondola			
952	uri	http://www.wikidata.org/entity/statement/Q123466429-8067f49d-4ab0-b1ae-3584-a3ff2147b6e2				uri	http://www.wikidata.org/entity/Q123466429	en	literal	erecept	pl	literal	Erecept			
953	uri	http://www.wikidata.org/entity/statement/Q11495759-1ca6bef9-4769-fd14-7c84-67968c71ce17				uri	http://www.wikidata.org/entity/Q11495759	en	literal	Narita Rapid Railway Access	en	literal	NRA			
954	uri	http://www.wikidata.org/entity/statement/Q20795233-b36fd061-4702-51b5-4801-98d38a90c1da				uri	http://www.wikidata.org/entity/Q20795233	en	literal	South Caucasus Railway	ca	literal	FCS			
955	uri	http://www.wikidata.org/entity/statement/Q20795233-b36fd061-4702-51b5-4801-98d38a90c1da				uri	http://www.wikidata.org/entity/Q20795233	en	literal	South Caucasus Railway	ca	literal	FCS			
956	uri	http://www.wikidata.org/entity/statement/Q123512709-2f0834e5-458c-fbd9-8378-5d2ba7a9b65a				uri	http://www.wikidata.org/entity/Q123512709	en	literal	DontPayFull	en	literal	DPF			
957	uri	http://www.wikidata.org/entity/statement/Q123512709-dccb33a5-4815-8253-f4f3-721b24e3c27e				uri	http://www.wikidata.org/entity/Q123512709	en	literal	DontPayFull	en	literal	DontPayFull			
958	uri	http://www.wikidata.org/entity/statement/Q123685006-d491c770-4af1-bc39-3dc2-2433dfb2a6e5				uri	http://www.wikidata.org/entity/Q123685006	en	literal	Yakima Valley Farm Workers Clinic	en	literal	YVFWC			
959	uri	http://www.wikidata.org/entity/statement/Q963475-aaa9e648-46ad-05c0-9c1c-212f40ea2249				uri	http://www.wikidata.org/entity/Q963475	en	literal	German Sleeper and Dining Car Company	de	literal	DSG			
960	uri	http://www.wikidata.org/entity/statement/Q109594997-deba4c4a-4f37-b5df-4347-d838c97bced8				uri	http://www.wikidata.org/entity/Q109594997	en	literal	mybest	ja	literal	マイベスト			
961	uri	http://www.wikidata.org/entity/statement/Q109594997-43f8fe88-4b49-53fe-6058-3a3ee66b2c4d				uri	http://www.wikidata.org/entity/Q109594997	en	literal	mybest	en	literal	mybest			
962	uri	http://www.wikidata.org/entity/statement/Q94999831-750b5030-4a74-0dd6-7f64-81e6abb36e1b				uri	http://www.wikidata.org/entity/Q94999831	en	literal	GoSkills	en	literal	GoSkills			
963	uri	http://www.wikidata.org/entity/statement/Q4546002-7b86651e-423f-558a-c296-15687858528d				uri	http://www.wikidata.org/entity/Q4546002	en	literal	1000minds	en	literal	1000minds			
964	uri	http://www.wikidata.org/entity/statement/Q21971377-4ec30c54-46ba-84c4-b17a-3650247ec350				uri	http://www.wikidata.org/entity/Q21971377	en	literal	STA - Strutture Trasporto Alto Adige SpA	it	literal	STA			
965	uri	http://www.wikidata.org/entity/statement/Q124004796-c8398928-46b2-2c5c-07d5-9dc5bddc89fd				uri	http://www.wikidata.org/entity/Q124004796	en	literal	Honeywell Building Technologies	en	literal	HBT			
966	uri	http://www.wikidata.org/entity/statement/Q7864706-1dc67283-41d0-7026-253a-5f0060ca3cc4				uri	http://www.wikidata.org/entity/Q7864706	en	literal	UIL Holdings Corporation	en	literal	UIL			
967	uri	http://www.wikidata.org/entity/statement/Q7771571-f7df8d47-484f-7dae-49a0-518c5666d911				uri	http://www.wikidata.org/entity/Q7771571	en	literal	The United Illuminating Company	en	literal	UI			
968	uri	http://www.wikidata.org/entity/statement/Q6217144-34db85bd-4ea4-a4db-e5e6-3053c5780911				uri	http://www.wikidata.org/entity/Q6217144	en	literal	Johannesburg City Parks and Zoo	en	literal	JCPZ			
969	uri	http://www.wikidata.org/entity/statement/Q733958-66272b7a-4b69-8eeb-4620-777061372261				uri	http://www.wikidata.org/entity/Q733958	en	literal	TCL Technology	zh-cn	literal	TCL科技			
970	uri	http://www.wikidata.org/entity/statement/Q733958-66272b7a-4b69-8eeb-4620-777061372261				uri	http://www.wikidata.org/entity/Q733958	en	literal	TCL Technology	zh-cn	literal	TCL科技			
971	uri	http://www.wikidata.org/entity/statement/Q4816582-A4E2D39C-700C-493B-871F-1BB43D7919DA				uri	http://www.wikidata.org/entity/Q4816582	en	literal	Atlantic Treaty Association	en	literal	ATA			
972	uri	http://www.wikidata.org/entity/statement/Q4825919-1d20623b-46f6-f323-e922-ee14ad48c95a				uri	http://www.wikidata.org/entity/Q4825919	en	literal	Author Services Inc.	en	literal	ASI			
973	uri	http://www.wikidata.org/entity/statement/Q4881184-4637eae8-4414-3f1e-d206-c343c9686b90				uri	http://www.wikidata.org/entity/Q4881184	en	literal	China Railway Beijing Group	zh-cn	literal	北京局集团			
974	uri	http://www.wikidata.org/entity/statement/Q5099557-7cb7e681-448f-036e-b0b0-02fe3f2cdd06				uri	http://www.wikidata.org/entity/Q5099557	en	literal	China Academy of Space Technology	en	literal	CAST			
975	uri	http://www.wikidata.org/entity/statement/Q5374450-c047116b-43a1-ecf6-06ff-507ce7b1e731				uri	http://www.wikidata.org/entity/Q5374450	en	literal	Agrofert	cs	literal	AGF			
976	uri	http://www.wikidata.org/entity/statement/Q5374450-c047116b-43a1-ecf6-06ff-507ce7b1e731				uri	http://www.wikidata.org/entity/Q5374450	en	literal	Agrofert	cs	literal	AGF			
977	uri	http://www.wikidata.org/entity/statement/Q5899635-F2C59B32-9848-47EF-AD80-697EC2350EE3				uri	http://www.wikidata.org/entity/Q5899635	en	literal	Hope and Homes for Children	en	literal	HHC			
978	uri	http://www.wikidata.org/entity/statement/Q7072144-05f2e150-4889-2147-22c3-ea94dd07f9ea				uri	http://www.wikidata.org/entity/Q7072144	en	literal	O. N. Sunde	nb	literal	O.N. Sunde			
979	uri	http://www.wikidata.org/entity/statement/Q7425607-59ED569E-3280-4DA6-A5A4-AF1CD941DE02				uri	http://www.wikidata.org/entity/Q7425607	en	literal	Saskatchewan Research Network	en	literal	SRNet			
980	uri	http://www.wikidata.org/entity/statement/Q7433236-9151cea5-42f2-c2c9-71bd-eef21025530b				uri	http://www.wikidata.org/entity/Q7433236	en	literal	Schweitzer Engineering Laboratories	en	literal	SEL			
981	uri	http://www.wikidata.org/entity/statement/Q7689626-476bf80b-4525-4849-833b-55f05c550ef0				uri	http://www.wikidata.org/entity/Q7689626	en	literal	Commercial Passenger Vehicles Victoria	en	literal	CPVV			
982	uri	http://www.wikidata.org/entity/statement/Q7895692-39f7e8ea-4062-c7c1-d685-e754747b7eb9				uri	http://www.wikidata.org/entity/Q7895692	en	literal	University of Maryland Medical System	en	literal	UMMS			
983	uri	http://www.wikidata.org/entity/statement/Q10358192-dd362e69-4c8c-73d0-9d8b-de976db28923				uri	http://www.wikidata.org/entity/Q10358192	en	literal	Rede Comper	pt-br	literal	Comper			
984	uri	http://www.wikidata.org/entity/statement/Q10546797-923edb3c-4aaa-2392-68ad-603b4ccb5c8c				uri	http://www.wikidata.org/entity/Q10546797	en	literal	Knäppupp AB	sv	literal	Knäppupp AB			
985	uri	http://www.wikidata.org/entity/statement/Q11306218-943a0824-480a-894d-36a3-c21e744442c0				uri	http://www.wikidata.org/entity/Q11306218	en	literal	Service Corporation International	en	literal	SCI			
986	uri	http://www.wikidata.org/entity/statement/Q11306218-943a0824-480a-894d-36a3-c21e744442c0				uri	http://www.wikidata.org/entity/Q11306218	en	literal	Service Corporation International	en	literal	SCI			
987	uri	http://www.wikidata.org/entity/statement/Q11315494-a1a81856-4c82-289a-e35f-e575b3c840c5				uri	http://www.wikidata.org/entity/Q11315494	en	literal	Sourcenext	ja	literal	ソースネクスト			
988	uri	http://www.wikidata.org/entity/statement/Q11648349-079d9e6b-4861-5926-2091-228b5cc3a567				uri	http://www.wikidata.org/entity/Q11648349	en	literal	Suzuyo & Co.	ja	literal	すずよ			
989	uri	http://www.wikidata.org/entity/statement/Q11802052-fa15970e-4d0d-9b76-eec3-e49e06e3ab77				uri	http://www.wikidata.org/entity/Q11802052		literal	Q11802052	pl	literal	PZU Życie			
990	uri	http://www.wikidata.org/entity/statement/Q11802052-fa15970e-4d0d-9b76-eec3-e49e06e3ab77				uri	http://www.wikidata.org/entity/Q11802052		literal	Q11802052	pl	literal	PZU Życie			
991	uri	http://www.wikidata.org/entity/statement/Q12057469-a2dea580-4e52-7deb-0a63-aee411ce1036				uri	http://www.wikidata.org/entity/Q12057469	en	literal	Association of Czech Booksellers and Publishers	cs	literal	SČKN			
992	uri	http://www.wikidata.org/entity/statement/Q12057469-a2dea580-4e52-7deb-0a63-aee411ce1036				uri	http://www.wikidata.org/entity/Q12057469	en	literal	Association of Czech Booksellers and Publishers	cs	literal	SČKN			
993	uri	http://www.wikidata.org/entity/statement/Q12287911-9cb4c355-44a3-c966-c006-15342e9fb949				uri	http://www.wikidata.org/entity/Q12287911	en	literal	NEK EAD	bg	literal	НЕК ЕАД			
994	uri	http://www.wikidata.org/entity/statement/Q12778981-c9d9f41b-4525-83d5-1aca-c42b9895d211				uri	http://www.wikidata.org/entity/Q12778981	en	literal	Všeobecná úverová banka	sk	literal	VÚB, a.s.			
